Image Name,Height,Width,Ratio
surprise/images - 2020-11-06T202617.086_face.png,15.033,42.048,2.797
surprise/images - 2020-11-06T202617.331_face.png,11.0,39.051,3.55
surprise/images - 2020-11-06T202618.794_face.png,17.029,45.011,2.643
surprise/images - 2020-11-06T202620.534_face.png,13.537,37.121,2.742
surprise/images - 2020-11-06T202832.209_face.png,14.509,43.012,2.965
surprise/images - 2020-11-06T202832.764_face.png,14.08,47.265,3.357
surprise/images - 2020-11-06T202833.110_face.png,14.142,39.205,2.772
surprise/images - 2020-11-06T202834.872_face.png,16.621,44.407,2.672
surprise/images - 2020-11-06T202835.680_face.png,14.009,41.049,2.93
surprise/images - 2020-11-06T202836.324_face.png,10.0,40.05,4.005
surprise/images - 2020-11-06T202837.145_face.png,12.59,45.398,3.606
surprise/images - 2020-11-06T202837.752_face.png,15.572,48.166,3.093
surprise/images - 2020-11-06T202838.900_face.png,9.513,43.105,4.531
surprise/images - 2020-11-06T202839.193_face.png,9.823,41.593,4.234
surprise/images - 2020-11-06T202839.732_face.png,14.009,39.013,2.785
surprise/images - 2020-11-06T202840.348_face.png,13.583,41.304,3.041
surprise/images - 2020-11-06T202842.158_face.png,13.01,44.011,3.383
surprise/images - 2020-11-06T202843.034_face.png,10.05,37.121,3.694
surprise/images - 2020-11-06T202843.292_face.png,12.0,41.012,3.418
surprise/images - 2020-11-06T202844.455_face.png,12.01,40.0,3.33
surprise/images - 2020-11-06T202844.782_face.png,13.583,39.115,2.88
surprise/images - 2020-11-06T202845.306_face.png,12.51,42.107,3.366
surprise/images - 2020-11-06T202845.624_face.png,11.045,37.121,3.361
surprise/images - 2020-11-06T202845.911_face.png,9.513,37.0,3.889
surprise/images - 2020-11-06T202848.378_face.png,13.647,42.297,3.099
surprise/images - 2020-11-06T202848.663_face.png,10.198,41.304,4.05
surprise/images - 2020-11-06T202850.116_face.png,13.086,41.195,3.148
surprise/images - 2020-11-06T202850.715_face.png,15.572,43.105,2.768
surprise/images - 2020-11-06T202850.958_face.png,13.01,43.046,3.309
surprise/images - 2020-11-06T202851.635_face.png,15.075,42.048,2.789
surprise/images - 2020-11-06T202851.985_face.png,9.014,42.012,4.661
surprise/images - 2020-11-06T202852.234_face.png,9.192,36.401,3.96
surprise/images - 2020-11-06T202853.742_face.png,14.142,44.407,3.14
surprise/images - 2020-11-06T202854.014_face.png,17.117,45.177,2.639
surprise/images - 2020-11-06T202855.771_face.png,13.086,38.118,2.913
surprise/images - 2020-11-06T202856.353_face.png,12.093,44.181,3.653
surprise/images - 2020-11-06T202900.268_face.png,14.009,43.012,3.07
surprise/images - 2020-11-06T202900.797_face.png,9.552,39.013,4.084
surprise/images - 2020-11-06T202901.972_face.png,17.066,46.174,2.706
surprise/images - 2020-11-06T202902.727_face.png,16.621,43.29,2.605
surprise/images - 2020-11-06T202904.485_face.png,11.045,32.062,2.903
surprise/images - 2020-11-06T202906.018_face.png,9.014,31.016,3.441
surprise/images - 2020-11-06T202907.558_face.png,12.51,43.046,3.441
surprise/images - 2020-11-06T202908.272_face.png,14.036,42.107,3.0
surprise/images - 2020-11-06T202909.750_face.png,19.602,50.16,2.559
surprise/images - 2020-11-06T202910.072_face.png,10.44,43.174,4.135
surprise/images - 2020-11-06T202910.666_face.png,14.036,44.045,3.138
surprise/images - 2020-11-06T202911.000_face.png,13.537,40.05,2.959
surprise/images - 2020-11-06T202912.194_face.png,13.01,35.057,2.695
surprise/images - 2020-11-06T202912.566_face.png,13.509,41.012,3.036
surprise/images - 2020-11-06T202912.906_face.png,8.062,43.29,5.369
surprise/images - 2020-11-06T202913.220_face.png,9.0,41.012,4.557
surprise/images - 2020-11-06T202913.843_face.png,9.5,38.013,4.001
surprise/images - 2020-11-06T202914.802_face.png,16.031,45.177,2.818
surprise/images - 2020-11-06T202915.510_face.png,14.08,40.2,2.855
surprise/images - 2020-11-06T202915.789_face.png,14.08,46.043,3.27
surprise/images - 2020-11-06T202916.434_face.png,9.0,37.014,4.113
surprise/images - 2020-11-06T202916.783_face.png,16.568,47.043,2.839
surprise/images - 2020-11-06T202917.061_face.png,7.018,41.0,5.842
surprise/images - 2020-11-06T202917.322_face.png,11.5,39.013,3.392
surprise/images - 2020-11-06T202918.699_face.png,15.508,42.012,2.709
surprise/images - 2020-11-06T202919.282_face.png,15.532,42.012,2.705
surprise/images - 2020-11-06T202920.281_face.png,9.862,35.777,3.628
surprise/images - 2020-11-06T202921.147_face.png,12.54,37.054,2.955
surprise/images - 2020-11-06T202921.768_face.png,11.597,40.2,3.466
surprise/images - 2020-11-06T202923.297_face.png,14.509,41.012,2.827
surprise/images - 2020-11-06T202923.985_face.png,14.009,35.0,2.498
surprise/images - 2020-11-06T202924.536_face.png,15.008,34.015,2.266
surprise/images - 2020-11-06T202925.179_face.png,10.112,35.057,3.467
surprise/images - 2020-11-06T202925.467_face.png,13.01,38.118,2.93
surprise/images - 2020-11-06T202925.783_face.png,14.142,39.115,2.766
surprise/images - 2020-11-06T202926.975_face.png,11.543,41.012,3.553
surprise/images - 2020-11-06T202927.341_face.png,15.207,45.541,2.995
surprise/images - 2020-11-06T202927.668_face.png,12.166,40.112,3.297
surprise/images - 2020-11-06T202929.309_face.png,15.033,43.105,2.867
surprise/images - 2020-11-06T202929.720_face.png,12.5,44.011,3.521
surprise/images - 2020-11-06T202929.843_face.png,12.01,43.186,3.596
surprise/images - 2020-11-06T202930.530_face.png,15.075,41.304,2.74
surprise/images - 2020-11-06T202931.761_face.png,17.263,35.511,2.057
surprise/images - 2020-11-06T202932.688_face.png,18.561,49.254,2.654
surprise/images - 2020-11-06T202933.245_face.png,11.281,39.623,3.513
surprise/images - 2020-11-06T202933.901_face.png,15.033,37.0,2.461
surprise/images - 2020-11-06T202934.890_face.png,15.532,41.195,2.652
surprise/images - 2020-11-06T202936.729_face.png,14.534,41.0,2.821
surprise/images - 2020-11-06T202939.469_face.png,11.102,39.319,3.542
surprise/images - 2020-11-06T202941.671_face.png,12.5,42.048,3.364
surprise/images - 2020-11-06T202941.917_face.png,13.086,42.19,3.224
surprise/images - 2020-11-06T202942.207_face.png,15.508,44.0,2.837
surprise/images - 2020-11-06T202944.971_face.png,14.08,43.566,3.094
surprise/images - 2020-11-06T202945.357_face.png,15.133,43.105,2.848
surprise/images - 2020-11-06T202945.628_face.png,14.036,41.049,2.925
surprise/images - 2020-11-06T202947.457_face.png,14.637,46.271,3.161
surprise/images - 2020-11-06T202948.957_face.png,13.509,41.0,3.035
surprise/images - 2020-11-06T202949.572_face.png,12.042,42.19,3.504
surprise/images - 2020-11-06T202951.236_face.png,11.5,40.012,3.479
surprise/images - 2020-11-06T202952.459_face.png,7.071,38.053,5.381
surprise/images - 2020-11-06T202955.411_face.png,12.01,38.013,3.165
surprise/images - 2020-11-06T202956.066_face.png,15.008,44.011,2.932
surprise/images - 2020-11-06T202959.515_face.png,12.54,39.205,3.126
surprise/images - 2020-11-06T202959.778_face.png,15.033,44.045,2.93
surprise/images - 2020-11-06T203000.440_face.png,11.543,40.2,3.482
surprise/images - 2020-11-06T203001.364_face.png,15.572,45.1,2.896
surprise/images - 2020-11-06T203002.335_face.png,7.159,37.216,5.198
surprise/images - 2020-11-06T203002.648_face.png,14.036,46.174,3.29
surprise/images - 2020-11-06T203003.392_face.png,17.529,46.174,2.634
surprise/images - 2020-11-06T203003.652_face.png,10.05,39.013,3.882
surprise/images - 2020-11-06T203004.884_face.png,12.093,43.046,3.56
surprise/images - 2020-11-06T203005.183_face.png,21.378,46.325,2.167
surprise/images - 2020-11-06T203008.301_face.png,13.537,40.0,2.955
surprise/images - 2020-11-06T203008.970_face.png,15.133,44.181,2.92
surprise/images - 2020-11-06T203009.460_face.png,13.238,44.283,3.345
surprise/images - 2020-11-06T203009.742_face.png,12.5,41.0,3.28
surprise/images - 2020-11-06T203010.031_face.png,9.055,38.328,4.233
surprise/images - 2020-11-06T203012.440_face.png,13.509,41.0,3.035
surprise/images - 2020-11-06T203015.033_face.png,14.009,45.044,3.215
surprise/images - 2020-11-06T203015.959_face.png,14.08,45.177,3.209
surprise/images - 2020-11-06T203017.023_face.png,12.51,41.012,3.278
surprise/images - 2020-11-06T203017.282_face.png,13.537,43.012,3.177
surprise/images - 2020-11-06T203017.995_face.png,11.5,34.059,2.962
surprise/images - 2020-11-06T203018.331_face.png,9.552,42.107,4.408
surprise/images - 2020-11-06T203020.625_face.png,17.029,45.044,2.645
surprise/images - 2020-11-06T203021.202_face.png,12.093,27.166,2.246
surprise/images - 2020-11-06T203022.594_face.png,13.086,44.283,3.384
surprise/images - 2020-11-06T203026.783_face.png,11.011,46.043,4.181
surprise/images - 2020-11-06T203027.366_face.png,9.5,41.049,4.321
surprise/images - 2020-11-06T203027.672_face.png,10.512,43.046,4.095
surprise/images - 2020-11-06T203027.902_face.png,11.045,38.118,3.451
surprise/images - 2020-11-06T203307.600_face.png,17.029,45.277,2.659
surprise/images - 2020-11-06T203308.620_face.png,14.036,43.186,3.077
surprise/images - 2020-11-06T203309.264_face.png,10.0,43.105,4.31
surprise/images - 2020-11-06T203310.993_face.png,13.086,42.048,3.213
surprise/images - 2020-11-06T203312.016_face.png,14.577,42.107,2.889
surprise/images - 2020-11-06T203312.800_face.png,15.075,47.17,3.129
surprise/images - 2020-11-06T203313.288_face.png,11.011,39.115,3.552
surprise/images - 2020-11-06T203315.738_face.png,13.038,41.437,3.178
surprise/images - 2020-11-06T203315.983_face.png,12.093,35.228,2.913
surprise/images - 2020-11-06T203317.946_face.png,11.5,40.05,3.483
surprise/images - 2020-11-06T203318.273_face.png,13.038,44.045,3.378
surprise/images - 2020-11-06T203318.461_face.png,15.033,48.26,3.21
surprise/images - 2020-11-06T203319.633_face.png,17.029,42.107,2.473
surprise/images - 2020-11-06T203320.140_face.png,12.54,43.012,3.43
surprise/images - 2020-11-06T203323.309_face.png,14.036,41.11,2.929
surprise/images - 2020-11-06T203323.500_face.png,11.045,40.012,3.623
surprise/images - 2020-11-06T203323.962_face.png,7.018,43.046,6.134
surprise/images - 2020-11-06T203324.932_face.png,14.036,41.11,2.929
surprise/images - 2020-11-06T203325.167_face.png,13.153,42.297,3.216
surprise/images - 2020-11-06T203325.717_face.png,11.5,37.0,3.217
surprise/images - 2020-11-06T203326.397_face.png,14.534,44.102,3.034
surprise/images - 2020-11-06T203330.514_face.png,11.543,42.107,3.648
surprise/images - 2020-11-06T203330.745_face.png,15.0,45.0,3.0
surprise/images - 2020-11-06T203331.676_face.png,14.714,40.447,2.749
surprise/images - 2020-11-06T203332.424_face.png,10.112,35.057,3.467
surprise/images - 2020-11-06T203332.627_face.png,15.572,40.2,2.581
surprise/images - 2020-11-06T203333.359_face.png,7.649,37.483,4.901
surprise/images - 2020-11-06T203334.344_face.png,7.0,43.012,6.145
surprise/images - 2020-11-06T203334.503_face.png,11.511,42.048,3.653
surprise/images - 2020-11-06T203335.197_face.png,12.093,46.271,3.826
surprise/images - 2020-11-06T203335.927_face.png,15.788,45.398,2.876
surprise/images - 2020-11-06T203336.406_face.png,15.033,45.1,3.0
surprise/images - 2020-11-06T203336.676_face.png,11.5,39.013,3.392
surprise/images - 2020-11-06T203338.614_face.png,12.042,43.012,3.572
surprise/images - 2020-11-06T203339.677_face.png,14.577,42.297,2.902
surprise/images - 2020-11-06T203339.914_face.png,14.714,46.53,3.162
surprise/images - 2020-11-06T203340.641_face.png,10.5,42.012,4.001
surprise/images - 2020-11-06T203340.879_face.png,11.543,40.05,3.47
surprise/images - 2020-11-06T203341.624_face.png,16.008,38.013,2.375
surprise/images - 2020-11-06T203342.387_face.png,16.07,47.17,2.935
surprise/images - 2020-11-06T203342.835_face.png,15.207,45.541,2.995
surprise/images - 2020-11-06T203343.356_face.png,15.075,41.304,2.74
surprise/images - 2020-11-06T203343.828_face.png,15.7,43.417,2.765
surprise/images - 2020-11-06T203344.881_face.png,9.014,34.015,3.774
surprise/images - 2020-11-06T203345.498_face.png,11.511,43.046,3.74
surprise/images - 2020-11-06T203346.938_face.png,11.0,40.012,3.637
surprise/images - 2020-11-06T203347.215_face.png,10.198,37.336,3.661
surprise/images - 2020-11-06T203348.482_face.png,14.5,47.011,3.242
surprise/images - 2020-11-06T203349.225_face.png,11.045,43.29,3.919
surprise/images - 2020-11-06T203349.775_face.png,13.038,41.11,3.153
surprise/images - 2020-11-06T203350.036_face.png,10.5,38.013,3.62
surprise/images - 2020-11-06T203350.872_face.png,12.5,46.043,3.683
surprise/images - 2020-11-06T203351.372_face.png,11.673,43.417,3.72
surprise/images - 2020-11-06T203352.120_face.png,15.033,42.107,2.801
surprise/images - 2020-11-06T203352.657_face.png,10.0,40.012,4.001
surprise/images - 2020-11-06T203353.163_face.png,13.038,40.112,3.076
surprise/images - 2020-11-06T203353.929_face.png,10.198,40.311,3.953
surprise/images - 2020-11-06T203356.022_face.png,18.007,44.045,2.446
surprise/images - 2020-11-06T203356.759_face.png,13.01,42.048,3.232
surprise/images - 2020-11-06T203357.573_face.png,13.038,42.048,3.225
surprise/images - 2020-11-06T203358.297_face.png,12.748,42.202,3.311
surprise/images - 2020-11-06T203358.565_face.png,11.011,38.053,3.456
surprise/images - 2020-11-06T203359.034_face.png,10.5,39.013,3.716
surprise/images - 2020-11-06T203359.536_face.png,11.597,30.265,2.61
surprise/images - 2020-11-06T203400.094_face.png,16.008,43.105,2.693
surprise/images - 2020-11-06T203400.931_face.png,13.086,39.115,2.989
surprise/images - 2020-11-06T203401.756_face.png,10.198,37.121,3.64
surprise/images - 2020-11-06T203402.005_face.png,15.133,43.105,2.848
surprise/images - 2020-11-06T203402.257_face.png,9.552,42.012,4.398
surprise/images - 2020-11-06T203403.523_face.png,12.54,39.205,3.126
surprise/images - 2020-11-06T203405.326_face.png,16.031,43.012,2.683
surprise/images - 2020-11-06T203405.795_face.png,13.038,45.1,3.459
surprise/images - 2020-11-06T203407.220_face.png,12.5,40.05,3.204
surprise/images - 2020-11-06T203408.198_face.png,12.042,41.304,3.43
surprise/images - 2020-11-06T203408.665_face.png,15.508,41.012,2.645
surprise/images - 2020-11-06T203408.932_face.png,11.011,43.012,3.906
surprise/images - 2020-11-06T203409.867_face.png,15.008,45.011,2.999
surprise/images - 2020-11-06T203410.717_face.png,14.142,44.181,3.124
surprise/images - 2020-11-06T203412.324_face.png,14.142,43.186,3.054
surprise/images - 2020-11-06T203412.782_face.png,13.0,43.046,3.311
surprise/images - 2020-11-06T203413.913_face.png,13.5,43.012,3.186
surprise/images - 2020-11-06T203414.740_face.png,11.511,41.049,3.566
surprise/images - 2020-11-06T203416.033_face.png,14.08,42.19,2.996
surprise/images - 2020-11-06T203419.252_face.png,6.083,44.102,7.25
surprise/images - 2020-11-06T203420.642_face.png,14.0,38.053,2.718
surprise/images - 2020-11-06T203421.533_face.png,11.011,33.136,3.009
surprise/images - 2020-11-06T203422.032_face.png,12.54,36.125,2.881
surprise/images - 2020-11-06T203422.302_face.png,14.036,41.11,2.929
surprise/images - 2020-11-06T203422.593_face.png,12.51,40.05,3.201
surprise/images - 2020-11-06T203423.941_face.png,10.062,33.106,3.29
surprise/images - 2020-11-06T203424.171_face.png,13.583,44.181,3.253
surprise/images - 2020-11-06T203424.684_face.png,13.086,41.304,3.156
surprise/images - 2020-11-06T203425.164_face.png,16.621,48.166,2.898
surprise/images - 2020-11-06T203425.694_face.png,12.042,42.048,3.492
surprise/images - 2020-11-06T203425.935_face.png,13.537,46.043,3.401
surprise/images - 2020-11-06T203426.212_face.png,14.009,40.05,2.859
surprise/images - 2020-11-06T203427.769_face.png,11.597,45.177,3.895
surprise/images - 2020-11-06T203428.868_face.png,15.008,42.012,2.799
surprise/images - 2020-11-06T203429.381_face.png,12.0,41.012,3.418
surprise/images - 2020-11-06T203429.651_face.png,15.075,42.19,2.799
surprise/images - 2020-11-06T203430.423_face.png,12.0,39.013,3.251
surprise/images - 2020-11-06T203431.182_face.png,13.153,40.447,3.075
surprise/images - 2020-11-06T203432.143_face.png,13.5,44.011,3.26
surprise/images - 2020-11-06T203432.395_face.png,8.559,41.11,4.803
surprise/images - 2020-11-06T203432.609_face.png,10.689,43.566,4.076
surprise/images - 2020-11-06T203433.138_face.png,9.014,42.048,4.665
surprise/images - 2020-11-06T203433.452_face.png,16.031,46.043,2.872
surprise/images - 2020-11-06T203434.227_face.png,12.042,44.102,3.662
surprise/images - 2020-11-06T203435.701_face.png,11.673,39.115,3.351
surprise/images - 2020-11-06T203436.690_face.png,14.509,44.0,3.033
surprise/images - 2020-11-06T203437.227_face.png,13.5,39.0,2.889
surprise/images - 2020-11-06T203440.380_face.png,11.673,41.437,3.55
surprise/images - 2020-11-06T203440.633_face.png,14.5,45.011,3.104
surprise/images - 2020-11-06T203440.846_face.png,15.075,44.283,2.938
surprise/images - 2020-11-06T203441.885_face.png,15.5,47.043,3.035
surprise/images - 2020-11-06T203443.151_face.png,12.54,42.19,3.364
surprise/images - 2020-11-06T203443.406_face.png,13.285,37.947,2.856
surprise/images - 2020-11-06T203444.560_face.png,16.008,44.011,2.749
surprise/images - 2020-11-06T203445.294_face.png,13.509,41.012,3.036
surprise/images - 2020-11-06T203446.579_face.png,8.515,39.013,4.582
surprise/images - 2020-11-06T203446.909_face.png,16.031,42.107,2.627
surprise/images - 2020-11-06T203447.123_face.png,15.033,39.205,2.608
surprise/images - 2020-11-06T203447.673_face.png,8.544,29.411,3.442
surprise/images - 2020-11-06T203448.658_face.png,14.5,44.011,3.035
surprise/images - 2020-11-06T203450.477_face.png,15.008,42.0,2.798
surprise/images - 2020-11-06T203453.666_face.png,7.5,39.013,5.202
surprise/images - 2020-11-06T203454.694_face.png,14.036,47.265,3.368
surprise/images - 2020-11-06T203458.167_face.png,17.564,48.01,2.733
surprise/images - 2020-11-06T203656.659_face.png,14.5,43.0,2.966
surprise/images - 2020-11-06T203657.056_face.png,11.0,39.013,3.547
surprise/images - 2020-11-06T203657.730_face.png,16.5,46.011,2.789
surprise/images - 2020-11-06T203659.437_face.png,15.075,40.311,2.674
surprise/images - 2020-11-06T203700.157_face.png,10.512,38.053,3.62
surprise/images - 2020-11-06T203700.467_face.png,12.54,42.012,3.35
surprise/images - 2020-11-06T203701.486_face.png,13.0,41.012,3.155
surprise/images - 2020-11-06T203704.863_face.png,7.018,44.102,6.284
surprise/images - 2020-11-06T203705.872_face.png,11.673,39.319,3.368
surprise/images - 2020-11-06T203706.961_face.png,12.042,37.121,3.083
surprise/images - 2020-11-06T203708.300_face.png,9.124,38.21,4.188
surprise/images - 2020-11-06T203716.417_face.png,11.18,38.21,3.418
surprise/images - 2020-11-06T203716.754_face.png,10.5,39.013,3.716
surprise/images - 2020-11-06T203718.489_face.png,13.01,43.046,3.309
